des(0,537,220)
(0,"p_start",1)
(1,"p_start",2)
(1,"r_starts",3)
(2,"p_start",4)
(2,"r_starts",5)
(3,"p_start",5)
(3,"p_started",6)
(4,"r_starts",7)
(5,"p_start",7)
(5,"p_started",8)
(5,"r_starts",9)
(6,"p_start",8)
(6,"p_intoSC",10)
(6,"p_sop",11)
(7,"p_started",12)
(7,"r_starts",13)
(8,"p_start",12)
(8,"p_intoSC",14)
(8,"p_sop",15)
(8,"r_starts",16)
(9,"p_start",13)
(9,"p_started",16)
(10,"p_start",14)
(10,"p_move",17)
(11,"r_stops",0)
(11,"p_start",15)
(12,"p_intoSC",18)
(12,"p_sop",19)
(12,"r_starts",20)
(13,"p_started",20)
(14,"p_start",18)
(14,"p_move",21)
(14,"r_starts",22)
(15,"r_stops",1)
(15,"p_start",19)
(15,"r_starts",23)
(16,"p_start",20)
(16,"p_intoSC",22)
(16,"p_sop",23)
(16,"p_started",24)
(17,"p_start",21)
(17,"r_begin_move",25)
(18,"p_move",26)
(18,"r_starts",27)
(19,"r_stops",2)
(19,"p_start",28)
(19,"r_starts",29)
(20,"p_intoSC",27)
(20,"p_sop",29)
(20,"p_started",30)
(21,"p_start",26)
(21,"r_begin_move",31)
(21,"r_starts",32)
(22,"p_start",27)
(22,"p_move",32)
(22,"p_started",33)
(23,"r_stops",3)
(23,"p_start",29)
(23,"p_started",34)
(24,"p_start",30)
(24,"p_intoSC",33)
(24,"p_sop",34)
(25,"p_start",31)
(25,"r_end_move",35)
(26,"r_begin_move",36)
(26,"r_starts",37)
(27,"p_move",37)
(27,"p_started",38)
(28,"r_stops",4)
(28,"r_starts",39)
(29,"r_stops",5)
(29,"p_start",39)
(29,"p_started",40)
(30,"p_intoSC",38)
(30,"p_sop",40)
(31,"p_start",36)
(31,"r_end_move",41)
(31,"r_starts",42)
(32,"p_start",37)
(32,"r_begin_move",42)
(32,"p_started",43)
(33,"p_start",38)
(33,"p_move",43)
(33,"p_intoSC",44)
(33,"p_sop",45)
(34,"r_stops",6)
(34,"p_start",40)
(34,"p_intoSC",45)
(34,"p_sop",46)
(35,"p_start",41)
(35,"p_moved",47)
(36,"r_end_move",48)
(36,"r_starts",49)
(37,"r_begin_move",49)
(37,"p_started",50)
(38,"p_move",50)
(38,"p_intoSC",51)
(38,"p_sop",52)
(39,"r_stops",7)
(39,"p_started",53)
(40,"r_stops",8)
(40,"p_intoSC",52)
(40,"p_start",53)
(40,"p_sop",54)
(41,"p_start",48)
(41,"p_moved",55)
(41,"r_starts",56)
(42,"p_start",49)
(42,"r_end_move",56)
(42,"p_started",57)
(43,"p_start",50)
(43,"r_begin_move",57)
(43,"p_intoSC",58)
(43,"p_sop",59)
(44,"p_start",51)
(44,"p_move",58)
(45,"r_stops",10)
(45,"p_start",52)
(45,"p_move",59)
(46,"r_stops",11)
(46,"p_start",54)
(47,"p_start",55)
(47,"p_relSC",60)
(48,"p_moved",61)
(48,"r_starts",62)
(49,"r_end_move",62)
(49,"p_started",63)
(50,"r_begin_move",63)
(50,"p_intoSC",64)
(50,"p_sop",65)
(51,"p_move",64)
(52,"r_stops",14)
(52,"p_move",65)
(52,"p_start",66)
(53,"r_stops",12)
(53,"p_intoSC",66)
(53,"p_sop",67)
(54,"r_stops",15)
(54,"p_start",67)
(55,"p_start",61)
(55,"p_relSC",68)
(55,"r_starts",69)
(56,"p_start",62)
(56,"p_moved",69)
(56,"p_started",70)
(57,"p_start",63)
(57,"r_end_move",70)
(57,"p_intoSC",71)
(57,"p_sop",72)
(58,"p_start",64)
(58,"r_begin_move",71)
(58,"p_move",73)
(59,"r_stops",17)
(59,"p_start",65)
(59,"r_begin_move",72)
(60,"p_start",68)
(60,"p_intoSC",74)
(60,"p_sop",75)
(61,"p_relSC",76)
(61,"r_starts",77)
(62,"p_moved",77)
(62,"p_started",78)
(63,"r_end_move",78)
(63,"p_intoSC",79)
(63,"p_sop",80)
(64,"r_begin_move",79)
(64,"p_move",81)
(65,"r_stops",21)
(65,"r_begin_move",80)
(65,"p_start",82)
(66,"r_stops",18)
(66,"p_move",82)
(67,"r_stops",19)
(67,"p_start",83)
(68,"p_start",76)
(68,"p_intoSC",84)
(68,"p_sop",85)
(68,"r_starts",86)
(69,"p_start",77)
(69,"p_relSC",86)
(69,"p_started",87)
(70,"p_start",78)
(70,"p_moved",87)
(70,"p_intoSC",88)
(70,"p_sop",89)
(71,"p_start",79)
(71,"r_end_move",88)
(71,"p_move",90)
(72,"r_stops",25)
(72,"p_start",80)
(72,"r_end_move",89)
(73,"p_start",81)
(73,"r_begin_move",90)
(74,"p_start",84)
(74,"p_move",91)
(75,"p_start",85)
(75,"r_stops",92)
(76,"p_intoSC",93)
(76,"p_sop",94)
(76,"r_starts",95)
(77,"p_relSC",95)
(77,"p_started",96)
(78,"p_moved",96)
(78,"p_intoSC",97)
(78,"p_sop",98)
(79,"r_end_move",97)
(79,"p_move",99)
(80,"r_stops",31)
(80,"r_end_move",98)
(80,"p_start",100)
(81,"r_begin_move",99)
(82,"r_stops",26)
(82,"r_begin_move",100)
(83,"r_stops",28)
(84,"p_start",93)
(84,"p_move",101)
(84,"r_starts",102)
(85,"p_start",94)
(85,"r_starts",103)
(85,"r_stops",104)
(86,"p_start",95)
(86,"p_intoSC",102)
(86,"p_sop",103)
(86,"p_started",105)
(87,"p_start",96)
(87,"p_relSC",105)
(87,"p_intoSC",106)
(87,"p_sop",107)
(88,"p_start",97)
(88,"p_moved",106)
(88,"p_move",108)
(89,"r_stops",35)
(89,"p_start",98)
(89,"p_moved",107)
(90,"p_start",99)
(90,"r_end_move",108)
(90,"r_begin_move",109)
(91,"p_start",101)
(91,"r_begin_move",110)
(92,"p_start",104)
(93,"p_move",111)
(93,"r_starts",112)
(94,"p_start",113)
(94,"r_starts",114)
(94,"r_stops",115)
(95,"p_intoSC",112)
(95,"p_sop",114)
(95,"p_started",116)
(96,"p_relSC",116)
(96,"p_intoSC",117)
(96,"p_sop",118)
(97,"p_moved",117)
(97,"p_move",119)
(98,"r_stops",41)
(98,"p_moved",118)
(98,"p_start",120)
(99,"r_end_move",119)
(99,"r_begin_move",121)
(100,"r_stops",36)
(100,"r_end_move",120)
(101,"p_start",111)
(101,"r_begin_move",122)
(101,"r_starts",123)
(102,"p_start",112)
(102,"p_move",123)
(102,"p_started",124)
(103,"p_start",114)
(103,"p_started",125)
(103,"r_stops",126)
(104,"p_start",115)
(104,"r_starts",126)
(105,"p_start",116)
(105,"p_intoSC",124)
(105,"p_sop",125)
(106,"p_start",117)
(106,"p_relSC",124)
(106,"p_move",127)
(107,"r_stops",47)
(107,"p_start",118)
(107,"p_relSC",125)
(108,"p_start",119)
(108,"p_moved",127)
(108,"r_begin_move",128)
(109,"p_start",121)
(109,"r_end_move",128)
(110,"p_start",122)
(110,"r_end_move",129)
(111,"r_begin_move",130)
(111,"r_starts",131)
(112,"p_move",131)
(112,"p_started",132)
(113,"r_starts",133)
(113,"r_stops",134)
(114,"p_start",133)
(114,"p_started",135)
(114,"r_stops",136)
(115,"p_start",134)
(115,"r_starts",136)
(116,"p_intoSC",132)
(116,"p_sop",135)
(117,"p_relSC",132)
(117,"p_move",137)
(118,"r_stops",55)
(118,"p_relSC",135)
(118,"p_start",138)
(119,"p_moved",137)
(119,"r_begin_move",139)
(120,"r_stops",48)
(120,"p_moved",138)
(121,"r_end_move",139)
(122,"p_start",130)
(122,"r_end_move",140)
(122,"r_starts",141)
(123,"p_start",131)
(123,"r_begin_move",141)
(123,"p_started",142)
(124,"p_start",132)
(124,"p_move",142)
(124,"p_sop",143)
(125,"r_stops",60)
(125,"p_start",135)
(125,"p_intoSC",143)
(125,"p_sop",144)
(126,"p_started",60)
(126,"p_start",136)
(127,"p_start",137)
(127,"p_relSC",142)
(127,"r_begin_move",145)
(128,"p_start",139)
(128,"p_moved",145)
(128,"r_end_move",146)
(129,"p_start",140)
(129,"p_moved",147)
(130,"r_end_move",148)
(130,"r_starts",149)
(131,"r_begin_move",149)
(131,"p_started",150)
(132,"p_move",150)
(132,"p_sop",151)
(133,"p_started",152)
(133,"r_stops",153)
