des(0,7227,2002)
(0,"p_start",1)
(1,"p_start",2)
(1,"r_starts",3)
(2,"p_start",4)
(2,"r_starts",5)
(3,"p_start",5)
(3,"p_started",6)
(4,"p_start",7)
(4,"r_starts",8)
(5,"p_start",8)
(5,"p_started",9)
(5,"r_starts",10)
(6,"p_start",9)
(6,"p_intoSC",11)
(6,"p_sop",12)
(7,"p_start",13)
(7,"r_starts",14)
(8,"p_start",14)
(8,"p_started",15)
(8,"r_starts",16)
(9,"p_start",15)
(9,"p_intoSC",17)
(9,"p_sop",18)
(9,"r_starts",19)
(10,"p_start",16)
(10,"p_started",19)
(11,"p_start",17)
(11,"p_move",20)
(12,"r_stops",0)
(12,"p_start",18)
(13,"r_starts",21)
(14,"p_start",21)
(14,"p_started",22)
(14,"r_starts",23)
(15,"p_start",22)
(15,"p_intoSC",24)
(15,"p_sop",25)
(15,"r_starts",26)
(16,"p_start",23)
(16,"p_started",26)
(16,"r_starts",27)
(17,"p_start",24)
(17,"p_move",28)
(17,"r_starts",29)
(18,"r_stops",1)
(18,"p_start",25)
(18,"r_starts",30)
(19,"p_start",26)
(19,"p_intoSC",29)
(19,"p_sop",30)
(19,"p_started",31)
(20,"p_start",28)
(20,"r_begin_move",32)
(21,"p_started",33)
(21,"r_starts",34)
(22,"p_start",33)
(22,"p_intoSC",35)
(22,"p_sop",36)
(22,"r_starts",37)
(23,"p_start",34)
(23,"p_started",37)
(23,"r_starts",38)
(24,"p_start",35)
(24,"p_move",39)
(24,"r_starts",40)
(25,"r_stops",2)
(25,"p_start",36)
(25,"r_starts",41)
(26,"p_start",37)
(26,"p_intoSC",40)
(26,"p_sop",41)
(26,"p_started",42)
(26,"r_starts",43)
(27,"p_start",38)
(27,"p_started",43)
(28,"p_start",39)
(28,"r_begin_move",44)
(28,"r_starts",45)
(29,"p_start",40)
(29,"p_move",45)
(29,"p_started",46)
(30,"r_stops",3)
(30,"p_start",41)
(30,"p_started",47)
(31,"p_start",42)
(31,"p_intoSC",46)
(31,"p_sop",47)
(32,"p_start",44)
(32,"r_end_move",48)
(33,"p_intoSC",49)
(33,"p_sop",50)
(33,"r_starts",51)
(34,"p_started",51)
(34,"r_starts",52)
(35,"p_start",49)
(35,"p_move",53)
(35,"r_starts",54)
(36,"r_stops",4)
(36,"p_start",50)
(36,"r_starts",55)
(37,"p_start",51)
(37,"p_intoSC",54)
(37,"p_sop",55)
(37,"p_started",56)
(37,"r_starts",57)
(38,"p_start",52)
(38,"p_started",57)
(38,"r_starts",58)
(39,"p_start",53)
(39,"r_begin_move",59)
(39,"r_starts",60)
(40,"p_start",54)
(40,"p_move",60)
(40,"p_started",61)
(40,"r_starts",62)
(41,"r_stops",5)
(41,"p_start",55)
(41,"p_started",63)
(41,"r_starts",64)
(42,"p_start",56)
(42,"p_intoSC",61)
(42,"p_sop",63)
(42,"r_starts",65)
(43,"p_start",57)
(43,"p_intoSC",62)
(43,"p_sop",64)
(43,"p_started",65)
(44,"p_start",59)
(44,"r_end_move",66)
(44,"r_starts",67)
(45,"p_start",60)
(45,"r_begin_move",67)
(45,"p_started",68)
(46,"p_start",61)
(46,"p_move",68)
(46,"p_intoSC",69)
(46,"p_sop",70)
(47,"r_stops",6)
(47,"p_start",63)
(47,"p_intoSC",70)
(47,"p_sop",71)
(48,"p_start",66)
(48,"p_moved",72)
(49,"p_move",73)
(49,"r_starts",74)
(50,"r_stops",7)
(50,"p_start",75)
(50,"r_starts",76)
(51,"p_intoSC",74)
(51,"p_sop",76)
(51,"p_started",77)
(51,"r_starts",78)
(52,"p_started",78)
(52,"r_starts",79)
(53,"p_start",73)
(53,"r_begin_move",80)
(53,"r_starts",81)
(54,"p_start",74)
(54,"p_move",81)
(54,"p_started",82)
(54,"r_starts",83)
(55,"r_stops",8)
(55,"p_start",76)
(55,"p_started",84)
(55,"r_starts",85)
(56,"p_start",77)
(56,"p_intoSC",82)
(56,"p_sop",84)
(56,"r_starts",86)
(57,"p_start",78)
(57,"p_intoSC",83)
(57,"p_sop",85)
(57,"p_started",86)
(57,"r_starts",87)
(58,"p_start",79)
(58,"p_started",87)
(59,"p_start",80)
(59,"r_end_move",88)
(59,"r_starts",89)
(60,"p_start",81)
(60,"r_begin_move",89)
(60,"p_started",90)
(60,"r_starts",91)
(61,"p_start",82)
(61,"p_move",90)
(61,"p_intoSC",92)
(61,"p_sop",93)
(61,"r_starts",94)
(62,"p_start",83)
(62,"p_move",91)
(62,"p_started",94)
(63,"r_stops",9)
(63,"p_start",84)
(63,"p_intoSC",93)
(63,"p_sop",95)
(63,"r_starts",96)
(64,"r_stops",10)
(64,"p_start",85)
(64,"p_started",96)
(65,"p_start",86)
(65,"p_intoSC",94)
(65,"p_sop",96)
(65,"p_started",97)
(66,"p_start",88)
(66,"p_moved",98)
(66,"r_starts",99)
(67,"p_start",89)
(67,"r_end_move",99)
(67,"p_started",100)
(68,"p_start",90)
(68,"r_begin_move",100)
(68,"p_intoSC",101)
(68,"p_sop",102)
(69,"p_start",92)
(69,"p_move",101)
(70,"r_stops",11)
(70,"p_start",93)
(70,"p_move",102)
(71,"r_stops",12)
(71,"p_start",95)
(72,"p_start",98)
(72,"p_relSC",103)
(73,"r_begin_move",104)
(73,"r_starts",105)
(74,"p_move",105)
(74,"p_started",106)
(74,"r_starts",107)
(75,"r_stops",13)
(75,"r_starts",108)
(76,"r_stops",14)
(76,"p_start",108)
(76,"p_started",109)
(76,"r_starts",110)
(77,"p_intoSC",106)
(77,"p_sop",109)
(77,"r_starts",111)
(78,"p_intoSC",107)
(78,"p_sop",110)
(78,"p_started",111)
(78,"r_starts",112)
(79,"p_started",112)
(80,"p_start",104)
(80,"r_end_move",113)
(80,"r_starts",114)
(81,"p_start",105)
(81,"r_begin_move",114)
(81,"p_started",115)
(81,"r_starts",116)
(82,"p_start",106)
(82,"p_move",115)
(82,"p_intoSC",117)
(82,"p_sop",118)
(82,"r_starts",119)
(83,"p_start",107)
(83,"p_move",116)
(83,"p_started",119)
(83,"r_starts",120)
(84,"r_stops",15)
(84,"p_start",109)
(84,"p_intoSC",118)
(84,"p_sop",121)
(84,"r_starts",122)
(85,"r_stops",16)
(85,"p_start",110)
(85,"p_started",122)
(85,"r_starts",123)
(86,"p_start",111)
(86,"p_intoSC",119)
(86,"p_sop",122)
(86,"p_started",124)
(86,"r_starts",125)
(87,"p_start",112)
(87,"p_intoSC",120)
(87,"p_sop",123)
(87,"p_started",125)
(88,"p_start",113)
(88,"p_moved",126)
(88,"r_starts",127)
(89,"p_start",114)
(89,"r_end_move",127)
(89,"p_started",128)
(89,"r_starts",129)
(90,"p_start",115)
(90,"r_begin_move",128)
(90,"p_intoSC",130)
(90,"p_sop",131)
(90,"r_starts",132)
(91,"p_start",116)
(91,"r_begin_move",129)
(91,"p_started",132)
(92,"p_start",117)
(92,"p_move",130)
(92,"r_starts",133)
(93,"r_stops",17)
(93,"p_start",118)
(93,"p_move",131)
(93,"r_starts",134)
(94,"p_start",119)
(94,"p_move",132)
(94,"p_intoSC",133)
(94,"p_sop",134)
(94,"p_started",135)
(95,"r_stops",18)
(95,"p_start",121)
(95,"r_starts",136)
(96,"r_stops",19)
(96,"p_start",122)
(96,"p_intoSC",134)
(96,"p_sop",136)
(96,"p_started",137)
(97,"p_start",124)
(97,"p_intoSC",135)
(97,"p_sop",137)
(98,"p_start",126)
(98,"p_relSC",138)
(98,"r_starts",139)
(99,"p_start",127)
(99,"p_moved",139)
(99,"p_started",140)
(100,"p_start",128)
(100,"r_end_move",140)
(100,"p_intoSC",141)
(100,"p_sop",142)
(101,"p_start",130)
(101,"r_begin_move",141)
(101,"p_move",143)
(102,"r_stops",20)
(102,"p_start",131)
(102,"r_begin_move",142)
(103,"p_start",138)
(104,"r_end_move",144)
(104,"r_starts",145)
(105,"r_begin_move",145)
(105,"p_started",146)
(105,"r_starts",147)
(106,"p_move",146)
(106,"p_intoSC",148)
(106,"p_sop",149)
(106,"r_starts",150)
(107,"p_move",147)
(107,"p_started",150)
(107,"r_starts",151)
(108,"r_stops",21)
(108,"p_started",152)
(108,"r_starts",153)
